gift_id,donor_id,first_name,last_name,email,phone,constituent_type,class_year,capacity_tier,city,state,gift_date,gift_amount,fund_designation
G204572,CA100845,George,Nelson,george.nelson748@gmail.com,680.962.2072x23959,Alumni,2012,Low,South Gregory,DE,2022-08-02,50.95,Annual Fund
G204573,CA101474,Tracey,Juarez,tracey.juarez12@yahoo.com,001-274-870-5311x05833,Friend,,Low,Spearsmouth,RI,2022-07-15,116.2,Annual Fund
G204574,CA100177,Christopher,Reyes,christopher.reyes368_at_yahoo.com,983.780.6578,Faculty/Staff,,Low,Paulburgh,AK,2026-08-11,30.78,Capital Campaign
G204575,CA101381,Jessica,Dominguez,jessica.dominguez760@yahoo.com,+1-974-793-2511x49788,Alumni,2015,Low,North Dennis,UT,2025-06-06,92.0,Annual Fund
G204576,CA101175,Jamie,Todd,jamie.todd512@gmail.com,213.258.9693x353,Friend,,Low,Amychester,CO,2023-12-04,80.92,Annual Fund
G204577,CA101742,Aaron,Rogers,aaron.rogers494@gmail.com,912.626.0082x2837,Alumni,2018,Medium,South Kimberly,MD,"December 17, 2022",962.95,Unrestricted
G204578,CA100826,Kathleen,Woods,kathleen.woods524@gmail.com,,Alumni,1989,Low,East Courtney,MT,2024-10-13,32.55,Endowment
G204579,CA100603,Derek,Jacobson,derek.jacobson50@hotmail.com,(244)407-9311,Alumni,2017,Medium,New Collinborough,CT,2023-08-01,982.36,Unrestricted
G204580,CA101431,Veronica,Smith,veronicasmith301@gmailcom,,Friend,,High,Port Michael,AZ,2024-08-08,5590.21,Capital Campaign
G204581,CA101625,Julie,Blake,julie.blake277@yahoo.com,810-473-5128,Alumni,1978,Low,Lake Laura,MT,2024-06-08,69.14,Athletics
G204582,CA101341,Renee,Velasquez,renee.velasquez384@hotmail.com,001-447-442-2567x871,Parent,,Low,South Alicia,ND,2026-05-21,83.75,Scholarship Fund
G204583,CA100709,Caitlin,Butler,caitlin.butler614@hotmail.com,634-874-5245x557,Parent,,Low,Farmertown,WV,2026-04-24,30.96,Capital Campaign
G204584,CA100686,Christina,Ryan,christina.ryan199@gmail.com,001-805-497-3642x480,Alumni,2011,Low,Josephchester,IL,2022-12-18,75.78,Scholarship Fund
G204585,CA100214,Joseph,Quinn,joseph.quinn892@yahoo.com,421-366-7467x62120,Parent,,Low,Pruittfort,AS,2026-01-03,95.18,Unrestricted
G204586,CA100865,Jacob,Jimenez,jacob.jimenez82@hotmail.com,(357)925-6592x0246,Alumni,,Low,Eddieberg,IA,10/16/2024,88.25,Endowment
G204587,CA100942,Douglas,Hopkins,douglas.hopkins369@gmail.com,(735)952-1650,Alumni,2002,High,Lake Josephshire,FL,2023-10-30,2576.61,Unrestricted
G204588,CA100528,Christopher,Williams,christopher.williams448@yahoo.com,743.635.6708x60414,Alumni,1975,Low,Jenniferbury,MD,2025-04-28,108.96,Endowment
G204589,CA100391,Zachary,Powers,zachary.powers307@hotmail.com,(808)229-7374,Alumni,1989,Principal,West Steven,IA,2023-04-24,245455.23,Unrestricted
G204590,CA101106,Jonathan,Jones,,+1-916-699-9393x449,Alumni,2020,High,New Nicole,FM,16-May-2026,2503.48,Annual Fund
G204591,CA101193,Kirk,Russell,kirk.russell377@gmail.com,244.422.5216,Alumni,2009,Low,Herbertshire,KY,2022-07-29,111.95,Annual Fund
G204592,CA101791,Alicia,Guzman,alicia.guzman723@hotmail.com,+1-581-396-6452,Parent,,Medium,Lake Barbarashire,AZ,2026-03-06,335.68,Annual Fund
G204593,CA101793,Nichole,Mooney,nichole.mooney251@yahoo.com,903-689-1918,Friend,,Medium,West Lisatown,DE,2024-06-20,-314.77,Capital Campaign
G204594,CA101640,Megan,Pham,megan.pham697@hotmail.com,414.692.0757x414,Friend,,Medium,Serranoshire,MT,2023-04-19,522.46,Capital Campaign
G204595,CA100555,Carlos,Ray,carlos.ray81@yahoo.com,312-974-7472,Alumni,2014,Low,West Michelefurt,MT,31-Oct-2025,77.12,Annual Fund
G204596,CA101068,Brian,Espinoza,brian.espinoza855@hotmail.com,577.475.6919,Alumni,2012,Medium,Lake Andrewburgh,PA,2023-07-20,360.56,Capital Campaign
G204597,CA100162,Paul,Allen,paul.allen774@hotmail.com,+1-418-905-5269x658,Parent,,Principal,North Brendatown,KS,2026-04-06,31316.88,Annual Fund
G204598,CA100651,Joseph,Douglas,joseph.douglas294@yahoo.com,(846)213-6847x4883,Organization,,Low,Lunastad,WV,2025-09-11,56.91,Endowment
G204599,CA101275,Jesus,Tran,jesus.tran630@gmail.com,(941)485-8990x027,Parent,,Medium,North Kimberlyport,MA,10-Jul-2025,721.04,Annual Fund
G204600,CA101413,Michael,Green,michael.green513@gmail.com,600.214.4130x6862,Alumni,,Medium,Stricklandville,FM,2024-12-27,231.83,Capital Campaign
G204601,CA101092,Jennifer,Smith,jennifer.smith725@gmail.com,001-894-442-5892x22560,Alumni,2014,Low,Jasonton,MH,2022-09-22,147.72,Scholarship Fund
G204602,CA101094,Kelsey,Delgado,kelsey.delgado322@yahoo.com,(601)836-2608,Friend,,Medium,New Maria,NJ,2025-07-04,1351.8,Capital Campaign
G204603,CA101465,James,Neal,james.neal595@gmail.com,791-643-9070,Alumni,2016,Low,Powerschester,AR,2025-09-18,80.15,Unrestricted
G204604,CA100897,Gabrielle,Orozco,gabrielle.orozco477@gmail.com,423-612-6163,Faculty/Staff,,Low,Oliviaburgh,MP,2022-12-01,143.56,
G204605,CA100638,Shirley,Davis,shirley.davis469@yahoo.com,450.498.8986x4565,Alumni,2017,Medium,Port Sierraborough,NE,2024-07-02,385.22,Scholarship Fund
G204606,CA100986,Jerry,Cole,jerry.cole411_at_yahoo.com,001-417-226-8080x81571,Alumni,2009,Low,West Janetmouth,CO,"September 11, 2025",143.26,Athletics
G204607,CA100812,Daniel,Mason,daniel.mason585@gmail.com,819.804.8235x71558,Alumni,2005,Low,New Michael,MT,2023-07-01,108.4,Endowment
G204608,CA101216,Justin,Cardenas,justin.cardenas324@gmail.com,997-538-8182,Friend,,Low,Port Elizabethbury,ME,2026-07-10,76.2,Annual Fund
G204609,CA100006,Katelyn,Callahan,katelyn.callahan592@gmail.com,+1-326-691-6697x8480,Alumni,1999,High,Danielchester,GA,2025-09-12,3277.18,Endowment
G204610,CA101025,Marie,Wong,mariewong247@hotmailcom,828.433.9121x870,Parent,,Low,East Zachary,NY,08-Feb-2025,156.95,Unrestricted
G204611,CA100081,David,Warner,david.warner155@hotmail.com,,Friend,,Low,Lake Ellenhaven,MN,2022-10-25,54.2,Endowment
G204612,CA101078,Kathleen,Carlson,kathleen.carlson382@yahoo.com,(496)564-7213x074,Alumni,2023,Medium,Kimberlyshire,DE,"October 22, 2025",165.13,Athletics
G204613,CA100112,John,Williams,john.williams233@hotmail.com,230.416.5712,Organization,,Medium,Delgadofort,NJ,2024-11-20,595.08,Capital Campaign
G204614,CA100766,Andre,Le,andre.le149@hotmail.com,550-221-3060x90691,Alumni,2011,High,North Deborahfort,OK,2023-07-19,2961.26,Annual Fund
G204615,CA100366,Danielle,Silva,danielle.silva742@gmail.com,001-243-701-8718x63759,Faculty/Staff,,Medium,Hernandezchester,MN,2022-08-14,859.63,Capital Campaign
G204616,CA101314,Jacob,Wilson,jacob.wilson802@hotmail.com,+1-960-947-2205x3970,Faculty/Staff,,Low,Michaelview,LA,24-Mar-2026,87.28,Annual Fund
G204617,CA101498,Antonio,Rivera,antonio.rivera545@hotmail.com,001-582-626-7312,Alumni,1994,Low,Port Kimberly,PW,2025-02-08,27.8,Capital Campaign
G204618,CA100974,Monica,Duncan,monica.duncan673@gmail.com,5299295014,Alumni,1987,Low,Desireehaven,ID,2025-07-21,102.62,Scholarship Fund
G204619,CA100601,Kathryn,Holmes,kathryn.holmes23@gmail.com,904-715-9149,Friend,,High,North Joyhaven,WA,2025-08-24,3003.74,Unrestricted
G204620,CA100903,Matthew,Johnson,matthew.johnson918@gmail.com,001-700-201-5291x13717,Friend,,Medium,Lake Edwardstad,MD,2024-12-12,134.11,Unrestricted
G204621,CA101124,Angela,Aguirre,angela.aguirre220@hotmail.com,+1-301-670-7403x925,Faculty/Staff,,Low,Gregorymouth,WA,2026-05-25,48.58,Athletics
G204622,CA100543,Diana,Flores,diana.flores677@yahoo.com,871.719.6421x522,Faculty/Staff,,High,Troyfort,UT,2025-12-15,1939.09,Athletics
G204623,CA100375,Brian,Wilson,brian.wilson751@yahoo.com,5144011939,Alumni,1994,Principal,Anthonyberg,PR,2024-04-29,56950.73,Unrestricted
G204624,CA100492,  Kelsey ,Walton,kelsey.walton89@yahoo.com,975.406.6337x05024,Faculty/Staff,,High,Johnshire,TN,2025-08-20,1374.52,Endowment
G204625,CA100834,Andrea,Long,andrea.long590@gmail.com,847.578.9489,Alumni,1976,Low,Brentchester,SC,2022-12-06,159.58,Annual Fund
G204626,CA100898,Wendy,Patel,wendy.patel342@hotmail.com,576.229.7454,Alumni,1968,Medium,South Kenneth,WI,2022-10-21,390.6,Endowment
G204627,CA101371,Jessica,Reed,jessica.reed426@hotmail.com,001-858-341-7491,Alumni,1989,High,Smithtown,GA,2026-08-04,1946.41,Annual Fund
G204628,CA101361,Natalie,Payne,natalie.payne655@gmail.com,001-288-861-8207,Alumni,2010,Medium,Espinozaton,VI,2024-02-27,657.43,Scholarship Fund
G204629,CA100536,  Lisa ,Holloway,lisa.holloway806@gmail.com,001-942-540-8916x4983,Alumni,1996,Medium,Josephshire,SC,10/06/2024,612.52,Annual Fund
G204630,CA100130,Ashley,Sanchez,ashley.sanchez419@hotmail.com,+1-254-277-7252x2872,Alumni,1976,Medium,Port Elizabethtown,MT,2026-06-28,320.71,Endowment
G204631,CA100991,Joel,Tate,joel.tate812@hotmail.com,494-290-5315,Alumni,2013,Low,Cherylhaven,AZ,"November 27, 2024",112.87,Capital Campaign
G204632,CA101308,Thomas,Williams,thomas.williams338@gmail.com,001-230-545-4184,Alumni,1982,Low,East Christopher,ND,"January 26, 2023",24.38,Endowment
G204633,CA100849,Katherine,Taylor,katherine.taylor237@yahoo.com,(932)403-7476x7753,Alumni,1986,Low,Moyerbury,FL,05/09/2026,86.88,Endowment
G204634,CA100631,Justin,Johnson,justin.johnson688@hotmail.com,(456)257-4902x504,Friend,,High,New Jasonmouth,NY,2026-08-15,2492.87,Endowment
G204635,CA101625,Julie,Blake,julie.blake277@yahoo.com,810-473-5128,Alumni,1978,Low,Lake Laura,MT,2022-07-12,69.92,Scholarship Fund
G204636,CA101467,Michael,Armstrong,michael.armstrong767@gmail.com,+1-747-959-7833x54883,Alumni,2016,Low,New Jacobport,OK,2022-10-11,59.73,Annual Fund
G204637,CA100105,Keith,Hughes,,001-584-899-1216x55852,Alumni,2000,High,North Benjaminmouth,AS,2024-05-12,3204.67,Endowment
G204638,CA101321,Dorothy,Scott,dorothy.scott447@yahoo.com,+1-392-305-4894x4538,Alumni,2019,Medium,Lake Annside,PA,2025-11-23,207.77,Scholarship Fund
G204639,CA100135,Joseph,Glass,joseph.glass716@hotmail.com,689-402-5039x261,Parent,,Medium,New Mary,MS,2024-09-07,539.2,Endowment
G204640,CA100509,Cynthia,Wallace,cynthia.wallace940@gmail.com,911-617-8309,Faculty/Staff,,Low,Port Brittanyfurt,NJ,2024-01-08,70.14,Unrestricted
G204641,CA100283,Susan,Smith,susan.smith157@gmail.com,490-382-4043x3504,Alumni,2020,Medium,South Michaelberg,KS,2025-05-11,581.66,Athletics
G204642,CA101326,Harold,Turner,harold.turner580@gmail.com,695.747.9406,Alumni,1996,Low,North Erin,MD,2025-08-28,71.04,Unrestricted
G204643,CA100777,Victoria,Diaz,victoria.diaz468@yahoo.com,584.680.7520,Friend,,Low,Shanechester,MA,"February 12, 2025",56.66,Annual Fund
G204644,CA101729,Justin,Hall,justin.hall52@yahoo.com,(791)260-4359x839,Friend,,Low,Burnettshire,NE,2025-04-24,80.87,Unrestricted
G204645,CA100548,Lisa,Hernandez,lisa.hernandez457_at_gmail.com,228.447.6570x4120,Parent,,Low,North Randy,NE,"November 09, 2023",67.72,Endowment
G204646,CA100286,Brent,Dennis,brent.dennis607@yahoo.com,399.981.3646x225,Alumni,2018,Low,New Raymondland,MO,2025-01-25,106.47,Scholarship Fund
G204647,CA101206,Allen,Taylor,allen.taylor998@hotmail.com,282-423-8794,Faculty/Staff,,Principal,Taylorhaven,MI,"September 16, 2022",38885.61,Annual Fund
G204648,CA100283,Susan,Smith,susan.smith157@gmail.com,490-382-4043x3504,Alumni,2020,Medium,South Michaelberg,KS,2024-08-23,546.83,Annual Fund
G204649,CA101464,Kenneth,Lawson,kenneth.lawson290@hotmail.com,+1-468-833-4400x95224,Alumni,2019,Low,Jamesmouth,RI,2025-03-27,77.93,Unrestricted
G204650,CA100975,Brian,Morrow,brian.morrow302@gmail.com,001-367-413-9719,Alumni,2017,Medium,Williamsberg,VA,2023-08-26,286.48,Endowment
G204651,CA100587,Tristan,Hamilton,tristan.hamilton431@hotmail.com,5313310094,Parent,,Medium,West Jeremyfurt,MO,2023-11-04,665.03,Capital Campaign
G204652,CA100634,Kristie,Hall,kristie.hall649@gmail.com,+1-736-392-9445,Alumni,2024,High,South Robertberg,OK,2023-09-01,659.72,Scholarship Fund
G204653,CA100724,Nathaniel,Skinner,nathaniel.skinner627@hotmail.com,400-450-7026x08698,Alumni,2003,High,North Michaelbury,CO,2025-03-12,4881.3,Endowment
G204654,CA100356,Julie,Johnson,julie.johnson516@yahoo.com,626.825.7016x580,Alumni,1986,Low,Helenside,OK,"May 29, 2024",48.02,Unrestricted
G204655,CA100555,Carlos,Ray,carlos.ray81@yahoo.com,312-974-7472,Alumni,2014,Low,West Michelefurt,MT,18-Jul-2024,324.17,Unrestricted
G204656,CA101263,Brianna,King,brianna.king801@gmail.com,+1-201-222-3414x9929,Friend,,High,Fostermouth,AZ,2023-03-02,1805.29,Scholarship Fund
G204657,CA100957,Lisa,Pacheco,lisa.pacheco259@yahoo.com,,Parent,,Medium,Brownmouth,VI,2025-01-22,174.2,Unrestricted
G204658,CA101473,Jeffrey,Ramos,jeffrey.ramos886@yahoo.com,436-462-8081,Alumni,1998,Low,Meyerstad,PR,2024-03-06,130.29,Endowment
G204659,CA101691,Elizabeth,Stone,elizabeth.stone130@hotmail.com,001-265-552-3917,Alumni,2016,Low,West John,AL,2024-12-14,159.49,Scholarship Fund
G204660,CA101545,Christopher,Duran,christopher.duran814@yahoo.com,+1-696-795-1930,Alumni,2020,High,Port Rebecca,NM,23-Mar-2025,4434.1,Endowment
G204661,CA100792,Carrie,Macdonald,carrie.macdonald795@hotmail.com,217-763-4250x733,Organization,,Low,Malloryfort,OH,2024-11-26,131.94,Unrestricted
G204662,CA101082,Erica,Holt,erica.holt912@yahoo.com,923-277-7296x65633,Alumni,2009,Low,West Rhondaton,WV,2022-07-26,61.8,Annual Fund
G204663,CA101391,Mitchell,Sanchez,mitchell.sanchez421@hotmail.com,709.466.4147x53369,Faculty/Staff,,Medium,Natalieview,WV,2023-07-25,231.8,Endowment
G204664,CA101717,Anthony,Payne,anthony.payne309@yahoo.com,001-458-201-5176x4296,Alumni,2006,Low,West Cody,MI,2024-09-04,43.27,Annual Fund
G204665,CA101125,Nina,Duran,nina.duran232@yahoo.com,922-427-6433,Parent,,High,North Michael,LA,2022-09-02,8655.22,Capital Campaign
G204666,CA101590,Kaitlyn,SMITH,kaitlyn.smith346@hotmail.com,+1-907-751-9919x817,Alumni,2011,High,Caseyshire,TX,2022-09-24,4320.99,Unrestricted
G204667,CA101270,William,Alexander,,999.693.2420x2483,Alumni,1998,Medium,Kelseyland,WI,2026-01-12,548.95,Scholarship Fund
G204668,CA100490,Melissa,Blake,melissa.blake123@yahoo.com,+1-982-382-4674x746,Parent,,Low,Derrickfort,ID,2022-08-24,77.11,Annual Fund
G204669,CA101041,Helen,Rush,helen.rush534@gmail.com,795-409-2711,Friend,,High,Millerton,WA,2022-09-21,2673.61,Scholarship Fund
G204670,CA100735,  Courtney ,Ruiz,courtney.ruiz601@hotmail.com,641.389.7215x406,Alumni,2009,Low,Simmonsburgh,FM,2025-10-14,36.39,Endowment
G204671,CA100100,Rachel,Morgan,rachel.morgan849@hotmail.com,2019094396,Parent,,Low,Dawnport,NJ,2024-08-23,94.92,Capital Campaign
G204672,CA101770,Elizabeth,Bush,elizabeth.bush585@yahoo.com,(490)659-4699x84288,Alumni,2004,Low,Stephensonmouth,FL,2023-12-22,46.51,Athletics
G204673,CA100204,Michelle,Silva,michelle.silva454@hotmail.com,273-481-6846,Alumni,2020,High,East Matthew,OK,2025-05-20,2461.16,Endowment
G204674,CA100879,Pamela,White,pamela.white461@gmail.com,001-613-604-4881,Alumni,2017,Low,South Karenton,ME,2023-08-08,120.62,Annual Fund
G204675,CA100108,Thomas,Coffey,thomas.coffey436@hotmail.com,001-430-597-2896,Organization,,Low,New Stacyville,ID,2022-08-01,58.7,Scholarship Fund
G204676,CA101710,Jared,Hogan,jared.hogan313@hotmail.com,6564308292,Faculty/Staff,,Low,Walkerburgh,AS,2024-01-15,116.41,Endowment
G204677,CA101666,Abigail,George,abigail.george780@hotmail.com,001-851-945-4983,Alumni,2003,Principal,West Paulview,OK,2024-11-30,8710.57,Capital Campaign
G204678,CA100812,Daniel,Mason,daniel.mason585@gmail.com,819.804.8235x71558,Alumni,2005,Low,New Michael,MT,03-Mar-2023,117.56,Endowment
G204679,CA100010,Carlos,Johnson,carlos.johnson702@yahoo.com,983-547-3829,Alumni,1998,Medium,Aguirreborough,CT,2024-12-25,595.57,Capital Campaign
G204680,CA100199,Tammy,Day,tammy.day629@yahoo.com,(757)643-7489x6910,Parent,,High,Gabriellefort,CA,2023-07-01,988.69,Scholarship Fund
G204681,CA101357,Shannon,Shaw,shannon.shaw231@hotmail.com,7226379006,Alumni,1998,Medium,Brownside,KY,2024-11-22,745.65,Scholarship Fund
G204682,CA100428,Linda,Acevedo,linda.acevedo5@gmail.com,856-626-0602x90846,Alumni,2006,Medium,Reginatown,GU,2024-06-01,550.35,Capital Campaign
G204683,CA101103,Michael,Hudson,michael.hudson660@yahoo.com,753.705.9702,Alumni,2012,Low,East Allisonmouth,MT,2022-09-12,85.09,Athletics
G204684,CA100251,Christopher,Thomas,christopher.thomas927@hotmail.com,(211)443-5190x66984,Alumni,2006,Principal,Gonzalesborough,PR,2024-01-01,38785.74,Scholarship Fund
G204685,CA100422,Jennifer,Moyer,jennifer.moyer357@hotmail.com,+1-957-329-3417x2232,Alumni,1988,Medium,Hahnfort,ME,2024-02-05,1050.08,Capital Campaign
G204686,CA100796,Gregory,Austin,gregory.austin645@gmail.com,+1-445-399-0802x7112,Alumni,2011,Low,Lake Jimmy,WV,"January 18, 2026",53.41,Unrestricted
G204687,CA100984,Calvin,Ramos,calvin.ramos447@hotmail.com,,Organization,,High,Nathanchester,MP,2023-01-18,1505.91,Scholarship Fund
G204688,CA100457,Mary,Trevino,mary.trevino982@yahoo.com,(733)631-5377x959,Friend,,Low,Murphyville,NH,01-Apr-2025,141.21,Endowment
G204689,CA100794,Jose,Thomas,jose.thomas255@gmail.com,4619572768,Faculty/Staff,,Medium,Danielview,NH,2026-03-29,446.93,Unrestricted
G204690,CA101464,Kenneth,Lawson,kenneth.lawson290@hotmail.com,+1-468-833-4400x95224,Alumni,2019,Low,Jamesmouth,RI,2025-12-13,176.07,Capital Campaign
G204691,CA100928,David,Gallagher,david.gallagher473@gmail.com,+1-572-434-8389x3595,Parent,,Low,Port Loriport,GU,"January 05, 2025",43.17,Capital Campaign
G204692,CA100864,David,Newman,david.newman627@hotmail.com,+1-594-737-0526,Alumni,2015,Low,North Anthonyview,MS,2026-07-23,73.79,Capital Campaign
G204693,CA100477,Nicole,Moore,nicolemoore318@hotmailcom,+1-341-337-6815,Friend,,High,Robertburgh,KS,2025-03-11,1517.05,Capital Campaign
G204694,CA101224,Patricia,Rhodes,patricia.rhodes163@hotmail.com,+1-864-377-1837x5307,Alumni,1985,High,East Laurenside,AL,2026-05-24,-4139.23,Annual Fund
G204695,CA100795,Joshua,Mccarthy,joshua.mccarthy97@yahoo.com,729-825-0105x8752,Alumni,2014,Medium,Lake Ryanmouth,MO,08/18/2026,168.12,Scholarship Fund
G204696,CA100178,Luis,Robinson,luis.robinson218@yahoo.com,5786593213,Alumni,1989,Low,Port Wendybury,OK,2025-08-25,67.93,Annual Fund
G204697,CA100405,Thomas,Gomez,thomas.gomez508@hotmail.com,+1-490-604-8964x65280,Parent,,Low,New Trevor,MA,2025-09-27,110.43,Scholarship Fund
G204698,CA101185,Jacob,Anderson,jacob.anderson332@gmail.com,(942)904-1231x905,Parent,,High,North Joseph,KY,2025-07-22,1250.37,Athletics
G204699,CA101635,Johnny,Jackson,johnny.jackson171@gmail.com,560.278.5483,Alumni,2007,Low,Williamfort,FL,2026-05-01,102.2,Annual Fund
G204700,CA101162,Christopher,Cobb,christopher.cobb792@hotmail.com,438.392.6087,Parent,,Low,Laurafort,ND,"June 02, 2024",197.53,Scholarship Fund
G204701,CA101706,Mary,Stewart,mary.stewart225@yahoo.com,+1-306-427-8790x259,Parent,,Low,Lake Jessicafurt,IA,2025-08-04,78.49,Athletics
G204702,CA100503,Barbara,Smith,barbara.smith463@gmail.com,001-583-366-5528,Faculty/Staff,,Medium,Smithmouth,MD,2022-09-19,282.42,Athletics
G204703,CA101141,Eric,Mccullough,eric.mccullough827@hotmail.com,+1-921-788-3527x918,Alumni,2013,Principal,South Stephaniefort,NM,2025-11-27,76809.59,Scholarship Fund
G204704,CA100927,Kyle,Montgomery,kyle.montgomery816@gmail.com,(231)823-4266,Faculty/Staff,,Medium,New Thomasfurt,SC,"April 13, 2025",306.95,Endowment
G204705,CA101027,Ryan,Wilson,ryan.wilson721@gmail.com,698.276.1081x43561,Friend,,Principal,New Keith,MD,"February 25, 2025",9857.39,Capital Campaign
G204706,CA100013,Sara,Glover,sara.glover552@yahoo.com,(987)423-4309x80500,Faculty/Staff,,Medium,New Christopherburgh,CA,2024-04-15,795.77,Athletics
G204707,CA100135,Joseph,Glass,joseph.glass716@hotmail.com,689-402-5039x261,Parent,,Medium,New Mary,MS,"November 05, 2022",405700.0,Annual Fund
G204708,CA100489,Barbara,Faulkner,barbara.faulkner427@gmail.com,871-456-6277x689,Alumni,2007,Low,Smithfurt,NE,07/26/2025,137.76,Athletics
G204709,CA101488,Lawrence,Moore,lawrence.moore132@hotmail.com,575.687.0894x326,Organization,,Low,Johnchester,PA,2026-02-05,129.77,Annual Fund
G204710,CA101770,Elizabeth,Bush,elizabeth.bush585@yahoo.com,(490)659-4699x84288,Alumni,2004,Low,Stephensonmouth,FL,2025-04-03,111.14,Athletics
G204711,CA101455,Zachary,Stewart,zachary.stewart696@yahoo.com,317.878.4019x027,Alumni,2010,Medium,South Jacqueline,NE,2025-05-26,359.57,Endowment
G204712,CA101148,Danielle,Drake,danielle.drake984@gmail.com,,Alumni,,Low,Tammieville,MP,2026-01-22,96.53,Scholarship Fund
G204713,CA100672,Anthony,Wilson,anthony.wilson760@hotmail.com,+1-327-727-9559x6905,Friend,,High,East Robertmouth,MA,"September 30, 2022",3870.01,Endowment
G204714,CA101055,Shelia,Smith,shelia.smith929@gmail.com,(996)680-1867x7403,Parent,,High,Lake Pamela,IL,2022-07-31,1699.49,Scholarship Fund
G204715,CA100268,Kaitlyn,Wiley,kaitlyn.wiley688@yahoo.com,684.257.8317x45642,Alumni,1991,High,New Lisaberg,MI,2025-09-03,5765.28,Endowment
G204716,CA101112,Sarah,Yang,sarah.yang113@gmail.com,334.274.2463,Friend,,Low,Jessemouth,VT,2024-08-27,69.24,Unrestricted
G204717,CA101492,Donald,Marshall,donald.marshall445@yahoo.com,001-233-679-5311x12359,Alumni,2016,High,South Michael,FM,2022-08-24,4820.57,Unrestricted
G204718,CA101607,Matthew,Brown,matthew.brown736@hotmail.com,+1-381-693-7684x1847,Alumni,1997,Medium,Lambertburgh,AK,2024-02-28,319.57,Endowment
G204719,CA100921,Robert,Davis,robert.davis731@gmail.com,001-842-888-6050x537,Alumni,2011,Low,Burchton,NC,2025-02-05,31.06,Capital Campaign
G204720,CA101650,John,Mclaughlin,john.mclaughlin955@yahoo.com,940-742-3169x79206,Friend,,Medium,Sophiabury,RI,"April 12, 2024",460.56,Capital Campaign
G204721,CA101497,Sarah,Coleman,sarah.coleman50@gmail.com,396-830-3995,Alumni,2012,Principal,Everettport,MA,10/02/2023,18803.09,Athletics
G204722,CA100191,Rodney,Mcneil,rodney.mcneil234@yahoo.com,829.745.1168,Alumni,2014,Low,Apriltown,WY,2024-05-22,79.09,Capital Campaign
G204723,CA100753,Dana,Jimenez,dana.jimenez356@hotmail.com,451.429.5927,Organization,,Medium,Johnsonton,ND,2024-07-06,267.49,Capital Campaign
